source,addr:TW:dataset,addr:country,addr:province,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:place,addr:housenumber,addr:floor,addr:full,x,y
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城86巷,2號,,,新竹市香山區東香里10鄰美之城86巷2號,245728.74,2740204.14
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城86巷,5號,,,新竹市香山區東香里10鄰美之城86巷5號,245751.16,2740208.3
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城86巷,7號,,,新竹市香山區東香里10鄰美之城86巷7號,245760.45,2740212.47
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城86巷,6號,,,新竹市香山區東香里10鄰美之城86巷6號,245755.64,2740210.23
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城86巷,1號,,,新竹市香山區東香里10鄰美之城86巷1號,245722.02,2740201.58
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城86巷,3號,,,新竹市香山區東香里10鄰美之城86巷3號,245734.83,2740205.74
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城86巷,4號,,,新竹市香山區東香里10鄰美之城86巷4號,245743.15,2740207.34
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城86巷,8號,,,新竹市香山區東香里10鄰美之城86巷8號,245763.97,2740214.07
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城90巷,3號,,,新竹市香山區東香里10鄰美之城90巷3號,245723.11,2740271.07
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城90巷,11號,,,新竹市香山區東香里10鄰美之城90巷11號,245742.82,2740277.86
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城90巷,1號,,,新竹市香山區東香里10鄰美之城90巷1號,245718.7,2740269.69
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城90巷,5號,,,新竹市香山區東香里10鄰美之城90巷5號,245728.33,2740272.53
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城90巷,8號,,,新竹市香山區東香里10鄰美之城90巷8號,245739.31,2740258.26
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城90巷,2號,,,新竹市香山區東香里10鄰美之城90巷2號,245725.22,2740252.82
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城90巷,7號,,,新竹市香山區東香里10鄰美之城90巷7號,245733.35,2740274.36
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城90巷,4號,,,新竹市香山區東香里10鄰美之城90巷4號,245732.58,2740256.02
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城90巷,13號,,,新竹市香山區東香里10鄰美之城90巷13號,245747.53,2740279.52
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城90巷,10號,,,新竹市香山區東香里10鄰美之城90巷10號,245743.15,2740258.9
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城90巷,9號,,,新竹市香山區東香里10鄰美之城90巷9號,245738.26,2740276.03
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城90巷,6號,,,新竹市香山區東香里10鄰美之城90巷6號,245737.07,2740257.3
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城90巷,12號,,,新竹市香山區東香里10鄰美之城90巷12號,245748.28,2740259.86
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城92巷,10號,,,新竹市香山區東香里10鄰美之城92巷10號,245732.05,2740291.39
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城92巷,12號,,,新竹市香山區東香里10鄰美之城92巷12號,245736.53,2740292.89
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城92巷,8號,,,新竹市香山區東香里10鄰美之城92巷8號,245728.37,2740289.96
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城92巷,14號,,,新竹市香山區東香里10鄰美之城92巷14號,245741.52,2740294.69
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城92巷,2號,,,新竹市香山區東香里10鄰美之城92巷2號,245712.71,2740284.96
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城92巷,6號,,,新竹市香山區東香里10鄰美之城92巷6號,245722.73,2740288
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城92巷,4號,,,新竹市香山區東香里10鄰美之城92巷4號,245717.74,2740286.53
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,20號,,,新竹市香山區東香里10鄰美之城200巷20號,245920.17,2740232.11
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,28號,,,新竹市香山區東香里10鄰美之城200巷28號,245919.52,2740268.42
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,11號,,,新竹市香山區東香里10鄰美之城200巷11號,245883.22,2740204.56
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,1號,,,新竹市香山區東香里10鄰美之城200巷1號,245884.84,2740164.69
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,15號,,,新竹市香山區東香里10鄰美之城200巷15號,245881.92,2740223.36
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,24號,,,新竹市香山區東香里10鄰美之城200巷24號,245919.84,2740250.26
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,13號,,,新竹市香山區東香里10鄰美之城200巷13號,245882.89,2740215.58
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,10號,,,新竹市香山區東香里10鄰美之城200巷10號,245908.82,2740185.44
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,21號,,,新竹市香山區東香里10鄰美之城200巷21號,245881.6,2740249.29
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,2號,,,新竹市香山區東香里10鄰美之城200巷2號,245912.39,2740163.07
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,17號,,,新竹市香山區東香里10鄰美之城200巷17號,245882.89,2740231.46
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,25號,,,新竹市香山區東香里10鄰美之城200巷25號,245883.54,2740268.09
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,7號,,,新竹市香山區東香里10鄰美之城200巷7號,245883.54,2740187.71
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,16號,,,新竹市香山區東香里10鄰美之城200巷16號,245922.44,2740215.26
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,30號,,,新竹市香山區東香里10鄰美之城200巷30號,245920.49,2740274.25
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,14號,,,新竹市香山區東香里10鄰美之城200巷14號,245920.49,2740204.89
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,6號,,,新竹市香山區東香里10鄰美之城200巷6號,245911.74,2740170.53
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,18號,,,新竹市香山區東香里10鄰美之城200巷18號,245920.82,2740222.06
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,27號,,,新竹市香山區東香里10鄰美之城200巷27號,245884.19,2740274.9
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,19號,,,新竹市香山區東香里10鄰美之城200巷19號,245882.57,2740239.89
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,23號,,,新竹市香山區東香里10鄰美之城200巷23號,245881.6,2740255.45
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,3號,,,新竹市香山區東香里10鄰美之城200巷3號,245884.84,2740171.18
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,12號,,,新竹市香山區東香里10鄰美之城200巷12號,245919.52,2740198.4
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,5號,,,新竹市香山區東香里10鄰美之城200巷5號,245883.22,2740179.28
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,22號,,,新竹市香山區東香里10鄰美之城200巷22號,245918.22,2740240.22
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,26號,,,新竹市香山區東香里10鄰美之城200巷26號,245920.17,2740257.4
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城200巷,9號,,,新竹市香山區東香里10鄰美之城200巷9號,245881.6,2740198.73
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城202巷,5號,,,新竹市香山區東香里10鄰美之城202巷5號,245957.44,2740210.4
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城202巷,11號,,,新竹市香山區東香里10鄰美之城202巷11號,245982.73,2740210.72
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城202巷,7號,,,新竹市香山區東香里10鄰美之城202巷7號,245963.28,2740211.69
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城202巷,3號,,,新竹市香山區東香里10鄰美之城202巷3號,245944.48,2740210.72
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城202巷,1號,,,新竹市香山區東香里10鄰美之城202巷1號,245938.97,2740210.07
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城202巷,9號,,,新竹市香山區東香里10鄰美之城202巷9號,245973.33,2740211.69
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷,2號,,,新竹市香山區東香里10鄰美之城236巷2號,246015.02,2740116.94
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷,6號,,,新竹市香山區東香里10鄰美之城236巷6號,246020.31,2740117.21
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷,2之1號,,,新竹市香山區東香里10鄰美之城236巷2之1號,246010.6,2740070.75
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷1弄,10號,,,新竹市香山區東香里10鄰美之城236巷1弄10號,245982.97,2740116.15
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷1弄,15號,,,新竹市香山區東香里10鄰美之城236巷1弄15號,245961.6,2740110.66
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷1弄,18號,,,新竹市香山區東香里10鄰美之城236巷1弄18號,245966.83,2740121.57
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷1弄,11號,,,新竹市香山區東香里10鄰美之城236巷1弄11號,245973.71,2740106.23
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷1弄,6號,,,新竹市香山區東香里10鄰美之城236巷1弄6號,245995.27,2740110.99
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷1弄,7號,,,新竹市香山區東香里10鄰美之城236巷1弄7號,245985.55,2740102.46
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷1弄,3號,,,新竹市香山區東香里10鄰美之城236巷1弄3號,245997.69,2740097.5
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷1弄,5號,,,新竹市香山區東香里10鄰美之城236巷1弄5號,245991.04,2740100.54
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷1弄,13號,,,新竹市香山區東香里10鄰美之城236巷1弄13號,245967.49,2740109.01
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷1弄,8號,,,新竹市香山區東香里10鄰美之城236巷1弄8號,245990.11,2740113.11
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷1弄,1號,,,新竹市香山區東香里10鄰美之城236巷1弄1號,246003.08,2740095.51
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷1弄,12號,,,新竹市香山區東香里10鄰美之城236巷1弄12號,245977.84,2740117.08
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷1弄,9號,,,新竹市香山區東香里10鄰美之城236巷1弄9號,245979.27,2740104.24
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷1弄,2號,,,新竹市香山區東香里10鄰美之城236巷1弄2號,246002.15,2740108.08
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷1弄,16號,,,新竹市香山區東香里10鄰美之城236巷1弄16號,245971.36,2740120.38
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷3弄,6號,,,新竹市香山區東香里10鄰美之城236巷3弄6號,245984.62,2740146.25
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷3弄,7號,,,新竹市香山區東香里10鄰美之城236巷3弄7號,245975.56,2740138.11
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷3弄,2號,,,新竹市香山區東香里10鄰美之城236巷3弄2號,245990.41,2740145.39
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷3弄,3號,,,新竹市香山區東香里10鄰美之城236巷3弄3號,245987.6,2740134.41
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷3弄,5號,,,新竹市香山區東香里10鄰美之城236巷3弄5號,245980.19,2740136.79
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷3弄,1號,,,新竹市香山區東香里10鄰美之城236巷3弄1號,245993.06,2740132.16
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷5弄,1號,,,新竹市香山區東香里10鄰美之城236巷5弄1號,245961.67,2740095.91
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷8弄,1號,,,新竹市香山區東香里10鄰美之城236巷8弄1號,246008.8,2740148.43
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷8弄,5號,,,新竹市香山區東香里10鄰美之城236巷8弄5號,246020.94,2740148.3
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷8弄,7號,,,新竹市香山區東香里10鄰美之城236巷8弄7號,246025.57,2740148.43
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷8弄,3號,,,新竹市香山區東香里10鄰美之城236巷8弄3號,246013.6,2740148.23
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷8弄,6號,,,新竹市香山區東香里10鄰美之城236巷8弄6號,246014.09,2740136.52
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷8弄,11號,,,新竹市香山區東香里10鄰美之城236巷8弄11號,246038.93,2740148.83
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷8弄,2號,,,新竹市香山區東香里10鄰美之城236巷8弄2號,246008.63,2740136.52
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷8弄,10號,,,新竹市香山區東香里10鄰美之城236巷8弄10號,246026.36,2740136.52
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷8弄,9號,,,新竹市香山區東香里10鄰美之城236巷8弄9號,246033.24,2740148.69
新竹市政府,157547,TW,台灣省,新竹市,香山區,東香里,10,,美之城236巷8弄,8號,,,新竹市香山區東香里10鄰美之城236巷8弄8號,246021.2,2740136.79
