addr:country,addr:province,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:housenumber,addr:floor,addr:unit,addr:full,x,y,addr:TW:dataset,source
TW,台灣省,澎湖縣,馬公市,光榮里,10,文光路162巷,11號,,,澎湖縣馬公市光榮里10鄰文光路162巷11號,308350.68,2608215.956,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,10,文光路162巷,12號,,,澎湖縣馬公市光榮里10鄰文光路162巷12號,308343.51,2608218.09,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路164巷,1號,,,澎湖縣馬公市光榮里9鄰文光路164巷1號,308350.575,2608250.981,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路164巷,2號,,,澎湖縣馬公市光榮里9鄰文光路164巷2號,308354.926,2608249.446,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路164巷,3號,,,澎湖縣馬公市光榮里9鄰文光路164巷3號,308360.812,2608247.526,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路164巷,4號,,,澎湖縣馬公市光榮里9鄰文光路164巷4號,308367.85,2608245.095,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路164巷,5號,,,澎湖縣馬公市光榮里9鄰文光路164巷5號,308373.48,2608243.176,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路164巷,6號,,,澎湖縣馬公市光榮里9鄰文光路164巷6號,308380.262,2608241.128,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路164巷,9號,,,澎湖縣馬公市光榮里9鄰文光路164巷9號,308398.575,2608233.512,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路164巷,10號,,,澎湖縣馬公市光榮里9鄰文光路164巷10號,308405.852,2608229.976,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路,166之3號,,,澎湖縣馬公市光榮里9鄰文光路166之3號,308323.97,2608274.886,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,1號,,,澎湖縣馬公市光榮里26鄰文光路168巷1號,308335.848,2608290.222,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路168巷,2號,,,澎湖縣馬公市光榮里9鄰文光路168巷2號,308334.776,2608275.546,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,3號,,,澎湖縣馬公市光榮里26鄰文光路168巷3號,308340.692,2608288.978,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路168巷,4號,,,澎湖縣馬公市光榮里9鄰文光路168巷4號,308339.37,2608274.795,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,5號,,,澎湖縣馬公市光榮里26鄰文光路168巷5號,308346.461,2608288.136,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路168巷,6號,,,澎湖縣馬公市光榮里9鄰文光路168巷6號,308343.456,2608274.555,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,7號,,,澎湖縣馬公市光榮里26鄰文光路168巷7號,308352.35,2608288.136,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路168巷,8號,,,澎湖縣馬公市光榮里9鄰文光路168巷8號,308347.422,2608274.315,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,11號,,,澎湖縣馬公市光榮里26鄰文光路168巷11號,308363.707,2608285.02,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路168巷,12號,,,澎湖縣馬公市光榮里9鄰文光路168巷12號,308358.596,2608268.294,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,13號,,,澎湖縣馬公市光榮里26鄰文光路168巷13號,308367.807,2608284.997,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路168巷,14號,,,澎湖縣馬公市光榮里9鄰文光路168巷14號,308362.38,2608267.78,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,15號,,,澎湖縣馬公市光榮里26鄰文光路168巷15號,308371.737,2608284.903,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路168巷,16號,,,澎湖縣馬公市光榮里9鄰文光路168巷16號,308366.31,2608266.937,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,17號,,,澎湖縣馬公市光榮里26鄰文光路168巷17號,308375.386,2608284.622,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路168巷,18號,,,澎湖縣馬公市光榮里9鄰文光路168巷18號,308369.959,2608265.815,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,19號,,,澎湖縣馬公市光榮里26鄰文光路168巷19號,308378.848,2608283.5,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路168巷,20號,,,澎湖縣馬公市光榮里9鄰文光路168巷20號,308373.795,2608264.599,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,21號,,,澎湖縣馬公市光榮里26鄰文光路168巷21號,308382.404,2608281.816,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路168巷,22號,,,澎湖縣馬公市光榮里9鄰文光路168巷22號,308377.489,2608263.101,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,23號,,,澎湖縣馬公市光榮里26鄰文光路168巷23號,308386.427,2608281.629,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路168巷,24號,,,澎湖縣馬公市光榮里9鄰文光路168巷24號,308381.055,2608262.626,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,25號,,,澎湖縣馬公市光榮里26鄰文光路168巷25號,308389.89,2608280.599,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路168巷,26號,,,澎湖縣馬公市光榮里9鄰文光路168巷26號,308384.978,2608261.081,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,27號,,,澎湖縣馬公市光榮里26鄰文光路168巷27號,308393.352,2608279.289,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路168巷,28號,,,澎湖縣馬公市光榮里9鄰文光路168巷28號,308388.901,2608260.605,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,29號,,,澎湖縣馬公市光榮里26鄰文光路168巷29號,308396.72,2608277.231,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路168巷,30號,,,澎湖縣馬公市光榮里9鄰文光路168巷30號,308392.943,2608259.536,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,31號,,,澎湖縣馬公市光榮里26鄰文光路168巷31號,308404.393,2608274.517,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路168巷,32號,,,澎湖縣馬公市光榮里9鄰文光路168巷32號,308398.368,2608258.443,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,33號,,,澎湖縣馬公市光榮里26鄰文光路168巷33號,308408.042,2608273.768,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路168巷,34號,,,澎湖縣馬公市光榮里9鄰文光路168巷34號,308402.07,2608257.253,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,35號,,,澎湖縣馬公市光榮里26鄰文光路168巷35號,308411.692,2608273.394,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路168巷,36號,,,澎湖縣馬公市光榮里9鄰文光路168巷36號,308405.904,2608255.27,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,37號,,,澎湖縣馬公市光榮里26鄰文光路168巷37號,308414.78,2608272.178,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路168巷,38號,,,澎湖縣馬公市光榮里9鄰文光路168巷38號,308409.209,2608254.08,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,39號,,,澎湖縣馬公市光榮里26鄰文光路168巷39號,308418.579,2608271.932,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路168巷,40號,,,澎湖縣馬公市光榮里9鄰文光路168巷40號,308413.043,2608253.551,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,41號,,,澎湖縣馬公市光榮里26鄰文光路168巷41號,308422.302,2608271.171,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,9,文光路168巷,42號,,,澎湖縣馬公市光榮里9鄰文光路168巷42號,308416.877,2608252.097,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,43號,,,澎湖縣馬公市光榮里26鄰文光路168巷43號,308426.109,2608270.155,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,45號,,,澎湖縣馬公市光榮里26鄰文光路168巷45號,308434.4,2608273.03,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,45號,2,,澎湖縣馬公市光榮里26鄰文光路168巷45號二樓,308434.4,2608273.03,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,45號,3,,澎湖縣馬公市光榮里26鄰文光路168巷45號三樓,308434.4,2608273.03,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,45號,4,,澎湖縣馬公市光榮里26鄰文光路168巷45號四樓,308434.4,2608273.03,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,45號,5,,澎湖縣馬公市光榮里26鄰文光路168巷45號五樓,308434.4,2608273.03,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,45號,6,,澎湖縣馬公市光榮里26鄰文光路168巷45號六樓,308434.4,2608273.03,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,47號,,,澎湖縣馬公市光榮里26鄰文光路168巷47號,308437.78,2608286.48,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,47號,2,,澎湖縣馬公市光榮里26鄰文光路168巷47號二樓,308437.78,2608286.48,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,47號,3,,澎湖縣馬公市光榮里26鄰文光路168巷47號三樓,308437.78,2608286.48,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,47號,4,,澎湖縣馬公市光榮里26鄰文光路168巷47號四樓,308437.78,2608286.48,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,47號,5,,澎湖縣馬公市光榮里26鄰文光路168巷47號五樓,308437.78,2608286.48,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路168巷,47號,6,,澎湖縣馬公市光榮里26鄰文光路168巷47號六樓,308437.78,2608286.48,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路,170號,,,澎湖縣馬公市光榮里26鄰文光路170號,308322.968,2608291.789,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路,172號,,,澎湖縣馬公市光榮里26鄰文光路172號,308321.966,2608297.674,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,26,文光路,174號,,,澎湖縣馬公市光榮里26鄰文光路174號,308321.71,2608302.68,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路188巷,1號,,,澎湖縣馬公市光榮里27鄰文光路188巷1號,308322.614,2608379.189,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路188巷,2號,,,澎湖縣馬公市光榮里27鄰文光路188巷2號,308323.781,2608365.085,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路188巷,3號,,,澎湖縣馬公市光榮里27鄰文光路188巷3號,308328.004,2608376.315,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路188巷,4號,,,澎湖縣馬公市光榮里27鄰文光路188巷4號,308329.711,2608363.199,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路188巷,5號,,,澎湖縣馬公市光榮里27鄰文光路188巷5號,308334.112,2608373.799,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路188巷,6號,,,澎湖縣馬公市光榮里27鄰文光路188巷6號,308335.55,2608359.875,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路188巷,7號,,,澎湖縣馬公市光榮里27鄰文光路188巷7號,308339.322,2608371.194,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路188巷,8號,,,澎湖縣馬公市光榮里27鄰文光路188巷8號,308341.028,2608357.539,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路188巷,9號,,,澎湖縣馬公市光榮里27鄰文光路188巷9號,308345.521,2608368.768,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路188巷,10號,,,澎湖縣馬公市光榮里27鄰文光路188巷10號,308346.958,2608355.384,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路188巷,11號,,,澎湖縣馬公市光榮里27鄰文光路188巷11號,308350.82,2608364.547,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路188巷,12號,,,澎湖縣馬公市光榮里27鄰文光路188巷12號,308352.168,2608351.701,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路188巷,13號,,,澎湖縣馬公市光榮里27鄰文光路188巷13號,308356.389,2608362.21,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路188巷,14號,,,澎湖縣馬公市光榮里27鄰文光路188巷14號,308358.097,2608349.186,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路188巷,15號,,,澎湖縣馬公市光榮里27鄰文光路188巷15號,308362.139,2608359.875,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路188巷,16號,,,澎湖縣馬公市光榮里27鄰文光路188巷16號,308363.666,2608345.682,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路188巷,17號,,,澎湖縣馬公市光榮里27鄰文光路188巷17號,308368.067,2608356.372,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路188巷,18號,,,澎湖縣馬公市光榮里27鄰文光路188巷18號,308372.26,2608346.27,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路188巷,19號,,,澎湖縣馬公市光榮里27鄰文光路188巷19號,308373.188,2608353.947,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路192巷,1號,,,澎湖縣馬公市光榮里27鄰文光路192巷1號,308332.046,2608392.213,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路192巷,2號,,,澎湖縣馬公市光榮里27鄰文光路192巷2號,308335.998,2608391.046,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路192巷,3號,,,澎湖縣馬公市光榮里27鄰文光路192巷3號,308338.693,2608389.429,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路192巷,4號,,,澎湖縣馬公市光榮里27鄰文光路192巷4號,308342.106,2608387.363,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路192巷,5號,,,澎湖縣馬公市光榮里27鄰文光路192巷5號,308345.34,2608385.836,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路192巷,6號,,,澎湖縣馬公市光榮里27鄰文光路192巷6號,308348.691,2608384.557,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路192巷,7號,,,澎湖縣馬公市光榮里27鄰文光路192巷7號,308351.813,2608382.701,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路192巷,8號,,,澎湖縣馬公市光榮里27鄰文光路192巷8號,308354.766,2608381.182,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路192巷,9號,,,澎湖縣馬公市光榮里27鄰文光路192巷9號,308358.647,2608380.085,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路192巷,10號,,,澎湖縣馬公市光榮里27鄰文光路192巷10號,308361.432,2608377.891,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路192巷,11號,,,澎湖縣馬公市光榮里27鄰文光路192巷11號,308364.976,2608376.54,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路192巷,12號,,,澎湖縣馬公市光榮里27鄰文光路192巷12號,308367.929,2608374.769,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路192巷,13號,,,澎湖縣馬公市光榮里27鄰文光路192巷13號,308371.474,2608373.25,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路192巷,14號,,,澎湖縣馬公市光榮里27鄰文光路192巷14號,308374.849,2608371.646,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路192巷,15號,,,澎湖縣馬公市光榮里27鄰文光路192巷15號,308378.393,2608370.297,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路,194號,,,澎湖縣馬公市光榮里27鄰文光路194號,308322.927,2608395.925,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路,196號,,,澎湖縣馬公市光榮里27鄰文光路196號,308322.314,2608401.684,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路,198號,,,澎湖縣馬公市光榮里27鄰文光路198號,308322.682,2608405.727,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路,200號,,,澎湖縣馬公市光榮里27鄰文光路200號,308323.05,2608409.892,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,27,文光路,202號,,,澎湖縣馬公市光榮里27鄰文光路202號,308323.172,2608413.69,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,28,文光路204巷,1號,,,澎湖縣馬公市光榮里28鄰文光路204巷1號,308325.26,2608422.485,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,28,文光路204巷,2號,,,澎湖縣馬公市光榮里28鄰文光路204巷2號,308329.692,2608420.852,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,28,文光路204巷,3號,,,澎湖縣馬公市光榮里28鄰文光路204巷3號,308332.492,2608419.802,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,28,文光路204巷,4號,,,澎湖縣馬公市光榮里28鄰文光路204巷4號,308335.991,2608418.286,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,28,文光路204巷,5號,,,澎湖縣馬公市光榮里28鄰文光路204巷5號,308339.841,2608416.77,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,光榮里,28,文光路204巷,6號,,,澎湖縣馬公市光榮里28鄰文光路204巷6號,308342.757,2608414.903,170852,澎湖縣政府
